CustomerID,Recency,Frequency,Monetary,churn_risk,segment,top_reason,action_code
12654,10,5,601.98,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12655,423,1,261.35,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12656,16,8,6407.83,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12657,10,4,1643.18,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12658,18,1,686.05,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12659,29,1,91.68,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12660,10,1,245.10000000000002,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12661,435,1,162.0,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12662,0,20,6726.54,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12663,624,2,239.4,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12664,7,11,6070.04,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12665,324,3,313.6,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12666,393,1,1248.42,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12667,57,1,620.13,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12668,11,10,11383.03,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12669,150,3,2744.0299999999997,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12670,9,7,3760.29,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12671,605,1,2622.481,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12672,329,2,437.05,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12673,4,3,1230.02,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12674,38,4,1970.6,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12675,553,2,957.25,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12676,24,11,2843.09,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12677,554,2,395.1,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12678,41,21,34281.18,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12679,58,4,1113.02,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12680,0,4,880.81,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12681,14,45,29834.760000000002,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12682,3,52,22950.22,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12683,3,21,11633.7,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12684,7,7,2283.63,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12685,27,6,2863.08,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12686,371,1,89.14,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12687,480,2,2138.91,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12688,113,1,4873.81,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12689,25,2,1247.6100000000001,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12690,205,1,389.01,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12691,27,7,1170.4,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12692,636,1,110.95,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12693,126,7,1703.02,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12694,69,3,1843.35,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12695,6,7,1407.1200000000001,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12696,434,2,851.91,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12697,28,3,957.59,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12698,589,1,339.75,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12699,417,1,638.11,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12700,7,4,4939.99,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12701,79,6,2446.41,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12702,19,1,219.0,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12703,70,4,1006.53,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12704,6,8,2340.84,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12705,14,14,11762.1,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12707,291,1,603.42,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12708,29,18,5117.66,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12709,14,34,30291.76,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12710,96,3,1149.02,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12711,611,2,1339.05,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12712,28,21,6723.03,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12713,0,1,848.55,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12714,8,12,14093.710000000001,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12715,105,1,343.36,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12716,3,2,1053.49,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12717,150,3,1308.91,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12718,70,1,238.25,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12719,4,2,644.95,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12720,2,30,7787.28,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12721,31,8,4013.08,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12722,84,4,997.63,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12723,3,5,725.07,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12724,4,7,2317.52,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12725,370,4,2266.76,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12726,27,11,4014.6,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12727,10,10,5679.53,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12728,70,5,1070.17,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12729,113,1,453.01,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12730,521,1,829.25,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12731,23,17,25775.71,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12732,179,1,236.26000000000002,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12733,233,4,2424.87,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12734,352,3,639.65,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12735,314,2,779.5699999999999,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12736,332,1,234.0,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12737,498,2,3710.5,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12738,371,1,155.35,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12739,77,4,2726.73,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12740,63,1,427.6,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12741,528,2,406.07,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12742,625,1,1201.52,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12743,133,2,540.13,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12744,51,11,25317.06,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12745,486,3,925.41,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12746,540,1,254.55,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12747,1,26,8898.48,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12748,0,336,53539.64,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12749,3,9,6897.36,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12750,128,1,275.88,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12751,444,1,268.27,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12752,80,1,4366.78,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12753,22,6,21429.39,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12754,235,3,3010.74,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12755,280,11,5236.26,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12756,86,1,112.08,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12757,15,13,7834.650000000001,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12758,116,7,9903.24,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12759,51,8,5020.74,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12760,455,1,347.8,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12761,457,2,782.95,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12762,7,2,1898.52,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12763,137,2,494.08,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12764,316,1,1693.88,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12765,471,6,1404.58,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12766,3,9,8918.99,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12767,375,1,949.82,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12768,450,1,168.69,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12769,238,1,1143.6,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12770,210,2,3246.45,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12771,485,1,282.3,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12772,59,1,892.47,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12773,563,1,124.25,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12774,535,1,98.7,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12775,16,7,1686.1200000000001,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12776,667,1,55.5,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12777,457,1,519.45,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12778,19,9,1775.68,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12779,37,14,6474.11,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12780,598,1,337.4,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12781,63,2,826.74,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12782,4,11,4618.24,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12783,1,6,2225.91,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12784,8,3,1763.15,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12785,363,3,1100.4,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12786,609,1,728.5000000000001,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12787,9,4,862.1800000000001,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12788,462,4,444.90000000000003,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12789,64,3,273.35,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12790,191,2,591.85,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12791,373,6,863.51,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12792,256,2,827.01,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12793,334,3,885.53,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12794,52,2,860.41,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12795,18,1,430.48,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12796,627,1,381.0,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12797,365,2,552.08,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12798,9,4,8510.93,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12799,528,1,219.35,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12800,469,3,584.25,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12801,500,1,1071.82,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12802,186,7,2416.42,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12803,392,1,1092.81,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12804,465,2,325.37,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12805,381,4,1434.95,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12806,434,4,2878.96,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12807,382,1,330.35,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12808,36,5,776.7,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12809,177,3,1755.94,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12810,534,2,534.99,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12811,260,5,1033.9,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12812,44,1,229.64000000000001,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12813,501,3,1687.8,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12814,101,1,125.92,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12815,147,2,1063.46,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12816,95,2,572.2,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12817,280,3,690.98,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12818,261,1,1542.08,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12819,457,1,540.52,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12820,2,11,2689.52,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12821,213,2,220.8,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12822,70,2,948.88,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12823,74,18,6501.5,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12824,59,1,397.12,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12825,520,2,518.63,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12826,2,12,2800.75,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12827,5,3,430.15,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12828,2,6,1018.71,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12829,336,3,385.3,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12830,37,6,6814.64,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12831,261,3,451.11,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12832,31,2,383.03000000000003,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12833,144,1,417.38,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12834,282,1,312.38,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12835,427,41,5996.83,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12836,58,15,6559.7300000000005,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12837,172,2,662.66,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12838,33,10,2975.91,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12839,2,26,9669.12,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12840,143,7,4041.9700000000003,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12841,4,40,6958.2,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12842,69,4,1917.99,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12843,65,30,6583.36,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12844,28,4,648.6,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12845,266,4,354.09000000000003,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12846,681,1,15.58,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12847,21,2,1609.0,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12848,675,1,208.0,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12849,30,6,3042.4700000000003,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12850,445,1,330.0,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12851,96,2,280.76,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12852,294,1,311.55,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12853,134,11,3907.5,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12854,78,7,2970.9700000000003,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12855,372,4,612.84,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12856,7,6,2170.78,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12857,210,6,3688.0,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12858,382,1,147.27,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12859,458,1,575.1,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12860,692,1,54.22,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12861,619,1,68.25,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12862,425,2,984.62,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12863,51,6,2792.55,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12864,137,2,299.57,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12865,25,4,3323.4700000000003,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12866,282,3,1227.35,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12867,25,13,7829.26,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12868,185,8,2043.76,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12869,681,1,337.66999999999996,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12870,374,3,1676.95,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12871,83,3,744.02,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12872,326,12,3283.96,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12873,281,3,2027.3,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12874,384,2,948.42,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12875,142,5,1356.9900000000002,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12876,57,4,4081.79,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12877,3,20,2942.14,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12878,235,2,854.99,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12879,44,3,573.22,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12880,381,2,640.13,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12881,275,1,298.0,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12882,8,2,1463.04,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12883,24,4,703.47,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12884,87,1,309.05,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12885,62,3,1175.22,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12886,67,2,1378.4,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12887,383,1,222.4,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12888,213,2,354.12,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12889,380,4,385.46000000000004,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12890,23,2,706.02,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12891,185,11,840.5,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12892,396,1,263.38,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12893,30,1,176.55,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12894,574,1,157.35,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12895,41,2,372.8,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12897,204,4,514.25,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12898,463,2,296.21,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12899,413,1,366.4,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12900,421,1,340.33000000000004,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12901,8,28,17654.54,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12902,264,1,138.68,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12903,428,1,833.5300000000001,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12904,17,2,496.06,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12905,576,2,1018.42,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12906,11,5,2919.81,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12907,395,2,508.91,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12908,175,5,1776.0,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12909,39,8,3103.19,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12910,22,13,5796.52,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12911,551,1,1651.72,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12912,2,5,1662.3,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12913,4,13,6283.24,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12914,400,1,223.98,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12915,148,4,975.1,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12916,138,7,4479.73,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12917,127,6,4359.2,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12918,625,1,10953.5,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12919,7,6,1335.19,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12920,16,4,486.64,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12921,8,74,35233.24,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12922,160,1,405.38,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12923,63,3,770.42,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12924,87,12,2469.4,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12925,4,3,729.33,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12926,410,4,1523.97,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12927,394,1,197.31,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12928,34,12,4304.89,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12929,311,1,117.85,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12930,77,2,415.8,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12931,21,57,92347.34,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12932,538,8,1698.56,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12933,23,8,1636.63,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12934,736,1,181.65,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12935,1,15,4243.86,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12936,16,4,1063.9,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12937,14,9,3097.61,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12938,25,1,114.14,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12939,63,20,25264.8,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12940,54,2,899.69,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12941,723,1,377.49,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12942,130,3,675.6,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12943,557,2,496.5,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12944,35,2,604.51,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12945,287,2,900.11,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12946,436,1,324.45,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12947,143,6,1603.99,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12948,15,9,2317.43,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12949,30,22,15526.7,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12950,1,3,1843.0,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12951,8,15,3213.7200000000003,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12952,5,4,1387.79,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12953,9,2,828.8100000000001,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12954,638,1,162.45,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12955,0,11,4757.16,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12956,305,4,521.89,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12957,9,13,8706.97,0.000341448,Low Risk,Recency,LOYALTY ENGAGEMENT
12958,399,2,467.34,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12959,483,1,150.95,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12960,413,4,1322.0700000000002,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
12961,378,1,211.99,0.9996691,High Risk,Recency,URGENT CALL + DISCOUNT OFFER
